BGT_ANNEE,BGT_CONTNAT,BGT_CONTNAT_LABEL,BGT_NATURE,BGT_NATURE_LABEL,BGT_FONCTION,BGT_FONCTION_LABEL,BGT_SECTION,BGT_OPBUDG,BGT_CODRD,BGT_MTREAL,BGT_MTPROPNOUV,BGT_MTPREV,BGT_CREDOUV,BGT_ARTSPE
2017,933,"Culture, sports et loisirs",6331,Versement de transport,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,1101,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",6332,Cotisations versées au F.N.A.L.,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,275,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,496,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",63512,Taxes foncières,9332,Sports,fonctionnement,réel,dépense,22706,18000.0,18000,18000,non spécialisé
2017,933,"Culture, sports et loisirs",637,"Autres impôts, taxes et versements assimilés (autres organismes)",9332,Sports,fonctionnement,réel,dépense,5389,12000.0,12000,12000,non spécialisé
2017,933,"Culture, sports et loisirs",64111,Rémunération principale,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,27163,-2332.0,-2332,-2332,non spécialisé
2017,933,"Culture, sports et loisirs",64112,"NBI, supplément familial de traitement et indemnité de résidence",93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,274,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",64118,Autres indemnités,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,5921,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",64131,Rémunérations,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,27386,90000.0,90000,90000,non spécialisé
2017,933,"Culture, sports et loisirs",64132,Supplément familial de traitement et indemnité de résidence,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,274,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",6451,Cotisations à l'U.R.S.S.A.F.,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,13060,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",6453,Cotisations aux caisses de retraites,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,9947,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",6454,Cotisations aux A.S.S.E.D.I.C.,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,1770,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",6513,Bourses,9332,Sports,fonctionnement,réel,dépense,365300,460000.0,460000,460000,non spécialisé
2017,933,"Culture, sports et loisirs",6514,Prix,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,0,1000.0,1000,1000,non spécialisé
2017,933,"Culture, sports et loisirs",6561,Organismes de regroupement (syndicats mixtes et ententes),93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,6857000,6252790.0,6252790,6252790,non spécialisé
2017,933,"Culture, sports et loisirs",6568,Autres participations,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,1525000,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",65733,Départements,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,278500,35000.0,35000,35000,non spécialisé
2017,933,"Culture, sports et loisirs",65734,Communes et structures intercommunales,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,4500,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",65734,Communes et structures intercommunales,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,327408,205000.0,205000,205000,non spécialisé
2017,933,"Culture, sports et loisirs",65734,Communes et structures intercommunales,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,193000,258000.0,258000,258000,non spécialisé
2017,933,"Culture, sports et loisirs",65734,Communes et structures intercommunales,9332,Sports,fonctionnement,réel,dépense,72500,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",65736,SPIC,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,42500,0.0,0,0,non spécialisé
2017,933,"Culture, sports et loisirs",65738,Organismes publics divers,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,533418,250000.0,250000,250000,non spécialisé
2017,933,"Culture, sports et loisirs",65738,Organismes publics divers,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,17500,76500.0,76500,76500,non spécialisé
2017,933,"Culture, sports et loisirs",6574,Subventions de fonctionnement aux personnes de droit privé,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,9880101,12556646.0,12556646,12556646,non spécialisé
2017,933,"Culture, sports et loisirs",6574,Subventions de fonctionnement aux personnes de droit privé,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,42950,43000.0,43000,43000,non spécialisé
2017,933,"Culture, sports et loisirs",6574,Subventions de fonctionnement aux personnes de droit privé,9332,Sports,fonctionnement,réel,dépense,5310569,5259135.0,5259135,5259135,non spécialisé
2017,934,Santé et action sociale,65734,Communes et structures intercommunales,9341,Santé,fonctionnement,réel,dépense,0,15000.0,15000,15000,non spécialisé
2017,934,Santé et action sociale,65735,"Autres groupements de collectivités, collectivités à statut particulier et EPL",9341,Santé,fonctionnement,réel,dépense,2438,0.0,0,0,non spécialisé
2017,934,Santé et action sociale,65738,Organismes publics divers,9341,Santé,fonctionnement,réel,dépense,170660,43937.0,43937,43937,non spécialisé
2017,934,Santé et action sociale,6574,Subventions de fonctionnement aux personnes de droit privé,9341,Santé,fonctionnement,réel,dépense,659432,801100.0,801100,801100,non spécialisé
2017,935,Aménagement des territoires,611,Contrats de prestations de services,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,0,35000.0,35000,35000,non spécialisé
2017,935,Aménagement des territoires,611,Contrats de prestations de services,9356,Technologies de l'information et de la communication,fonctionnement,réel,dépense,3000,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,6132,Locations immobilières,9358,Autres actions,fonctionnement,réel,dépense,705,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,61521,Terrains,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,1382,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,617,Etudes et recherches,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,264,1240.0,1240,1240,non spécialisé
2017,935,Aménagement des territoires,617,Etudes et recherches,9356,Technologies de l'information et de la communication,fonctionnement,réel,dépense,2760,2760.0,2760,2760,non spécialisé
2017,935,Aménagement des territoires,6185,Frais de colloques et de séminaires,9358,Autres actions,fonctionnement,réel,dépense,4285,77163.0,77163,77163,non spécialisé
2017,935,Aménagement des territoires,6228,Divers,9358,Autres actions,fonctionnement,réel,dépense,440,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,6234,Réceptions,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,250,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,6238,Divers,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,900,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,6238,Divers,9358,Autres actions,fonctionnement,réel,dépense,30240,30000.0,30000,30000,non spécialisé
2017,935,Aménagement des territoires,6245,Transports de personnes extérieures à la collectivité,9358,Autres actions,fonctionnement,réel,dépense,1116,30000.0,30000,30000,non spécialisé
2017,935,Aménagement des territoires,6288,Autres,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,16350,85000.0,85000,85000,non spécialisé
2017,935,Aménagement des territoires,6514,Prix,9358,Autres actions,fonctionnement,réel,dépense,20000,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,6561,Organismes de regroupement (syndicats mixtes et ententes),9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,0,145000.0,145000,145000,non spécialisé
2017,935,Aménagement des territoires,65733,Départements,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,908,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,65733,Départements,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,5400,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,65734,Communes et structures intercommunales,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,443613,1147200.0,1147200,1147200,non spécialisé
2017,935,Aménagement des territoires,65734,Communes et structures intercommunales,9358,Autres actions,fonctionnement,réel,dépense,32652,30000.0,30000,30000,non spécialisé
2017,935,Aménagement des territoires,65735,"Autres groupements de collectivités, collectivités à statut particulier et EPL",9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,542533,68000.0,68000,68000,non spécialisé
2017,935,Aménagement des territoires,65736,SPIC,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,23400,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,65738,Organismes publics divers,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,0,29320.0,29320,29320,non spécialisé
2017,935,Aménagement des territoires,65738,Organismes publics divers,9356,Technologies de l'information et de la communication,fonctionnement,réel,dépense,25420,0.0,0,0,non spécialisé
2017,935,Aménagement des territoires,65738,Organismes publics divers,9358,Autres actions,fonctionnement,réel,dépense,629716,495280.0,495280,495280,non spécialisé
2017,935,Aménagement des territoires,6574,Subventions de fonctionnement aux personnes de droit privé,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,473752,100000.0,100000,100000,non spécialisé
2017,935,Aménagement des territoires,6574,Subventions de fonctionnement aux personnes de droit privé,9356,Technologies de l'information et de la communication,fonctionnement,réel,dépense,88333,476000.0,476000,476000,non spécialisé
2017,935,Aménagement des territoires,6574,Subventions de fonctionnement aux personnes de droit privé,9358,Autres actions,fonctionnement,réel,dépense,5628543,5987588.0,5987588,5987588,non spécialisé
2017,936,Gestion des fonds européens,65735,"Autres groupements de collectivités, collectivités à statut particulier et EPL",9362,FEDER,fonctionnement,réel,dépense,24533,0.0,0,0,non spécialisé
2017,936,Gestion des fonds européens,65738,Organismes publics divers,9361,FSE,fonctionnement,réel,dépense,285671,0.0,0,0,non spécialisé
2017,936,Gestion des fonds européens,65738,Organismes publics divers,9362,FEDER,fonctionnement,réel,dépense,218734,398535.0,398535,398535,non spécialisé
2017,936,Gestion des fonds européens,6574,Subventions de fonctionnement aux personnes de droit privé,9361,FSE,fonctionnement,réel,dépense,1875977,2225858.0,2225858,2225858,non spécialisé
2017,936,Gestion des fonds européens,6574,Subventions de fonctionnement aux personnes de droit privé,9362,FEDER,fonctionnement,réel,dépense,493956,498854.0,498854,498854,non spécialisé
2017,937,Environnement,611,Contrats de prestations de services,9371,Actions transversales,fonctionnement,réel,dépense,115122,0.0,0,0,non spécialisé
2017,937,Environnement,611,Contrats de prestations de services,9375,Politique de l'énergie,fonctionnement,réel,dépense,68653,0.0,0,0,non spécialisé
2017,937,Environnement,617,Etudes et recherches,9374,Politique de l'eau,fonctionnement,réel,dépense,25080,0.0,0,0,non spécialisé
2017,937,Environnement,6184,Frais de formation,9372,Actions en matière des déchets,fonctionnement,réel,dépense,0,500.0,500,500,non spécialisé
2017,937,Environnement,6231,Annonces et insertions,9374,Politique de l'eau,fonctionnement,réel,dépense,216,0.0,0,0,non spécialisé
2017,937,Environnement,6234,Réceptions,9374,Politique de l'eau,fonctionnement,réel,dépense,10981,0.0,0,0,non spécialisé
2017,937,Environnement,6238,Divers,9376,Patrimoine naturel,fonctionnement,réel,dépense,15,0.0,0,0,non spécialisé
2017,937,Environnement,6238,Divers,9374,Politique de l'eau,fonctionnement,réel,dépense,18201,0.0,0,0,non spécialisé
2017,937,Environnement,6238,Divers,9376,Patrimoine naturel,fonctionnement,réel,dépense,2792,0.0,0,0,non spécialisé
2017,937,Environnement,6251,"Voyages, déplacements et missions",9372,Actions en matière des déchets,fonctionnement,réel,dépense,161,200.0,200,200,non spécialisé
2017,937,Environnement,6281,Concours divers (cotisations),9372,Actions en matière des déchets,fonctionnement,réel,dépense,0,300.0,300,300,non spécialisé
2017,937,Environnement,6331,Versement de transport,9372,Actions en matière des déchets,fonctionnement,réel,dépense,1275,2028.0,2028,2028,non spécialisé
2017,937,Environnement,6332,Cotisations versées au F.N.A.L.,9372,Actions en matière des déchets,fonctionnement,réel,dépense,236,217.0,217,217,non spécialisé
2017,937,Environnement,6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,9372,Actions en matière des déchets,fonctionnement,réel,dépense,574,972.0,972,972,non spécialisé
2017,937,Environnement,64111,Rémunération principale,9372,Actions en matière des déchets,fonctionnement,réel,dépense,63270,-42119.0,-42119,-42119,non spécialisé
2017,937,Environnement,64112,"NBI, supplément familial de traitement et indemnité de résidence",9372,Actions en matière des déchets,fonctionnement,réel,dépense,1680,48000.0,48000,48000,non spécialisé
2017,937,Environnement,64118,Autres indemnités,9372,Actions en matière des déchets,fonctionnement,réel,dépense,23521,24000.0,24000,24000,non spécialisé
2017,937,Environnement,64131,Rémunérations,9372,Actions en matière des déchets,fonctionnement,réel,dépense,0,27580.0,27580,27580,non spécialisé
2017,937,Environnement,64132,Supplément familial de traitement et indemnité de résidence,9372,Actions en matière des déchets,fonctionnement,réel,dépense,0,1260.0,1260,1260,non spécialisé
2017,937,Environnement,64138,Primes et autres indemnités,9372,Actions en matière des déchets,fonctionnement,réel,dépense,0,11490.0,11490,11490,non spécialisé
2017,937,Environnement,6451,Cotisations à l'U.R.S.S.A.F.,9372,Actions en matière des déchets,fonctionnement,réel,dépense,10961,22320.0,22320,22320,non spécialisé
2017,937,Environnement,6453,Cotisations aux caisses de retraites,9372,Actions en matière des déchets,fonctionnement,réel,dépense,20427,21408.0,21408,21408,non spécialisé
2017,937,Environnement,6454,Cotisations aux A.S.S.E.D.I.C.,9372,Actions en matière des déchets,fonctionnement,réel,dépense,0,2286.0,2286,2286,non spécialisé
2017,937,Environnement,6471,Prestations versées pour le compte du F.N.A.L.,9372,Actions en matière des déchets,fonctionnement,réel,dépense,83,83.0,83,83,non spécialisé
2017,937,Environnement,6475,"Médecine du travail, pharmacie",9372,Actions en matière des déchets,fonctionnement,réel,dépense,0,100.0,100,100,non spécialisé
2017,937,Environnement,6478,Autres charges sociales diverses,9372,Actions en matière des déchets,fonctionnement,réel,dépense,1174,2280.0,2280,2280,non spécialisé
2017,937,Environnement,6488,Autres charges,9372,Actions en matière des déchets,fonctionnement,réel,dépense,120,576.0,576,576,non spécialisé
2017,937,Environnement,6561,Organismes de regroupement (syndicats mixtes et ententes),9371,Actions transversales,fonctionnement,réel,dépense,2355352,2848337.0,2848337,2848337,non spécialisé
2017,937,Environnement,65733,Départements,9371,Actions transversales,fonctionnement,réel,dépense,18133,0.0,0,0,non spécialisé
2017,937,Environnement,65734,Communes et structures intercommunales,9371,Actions transversales,fonctionnement,réel,dépense,76947,184285.0,184285,184285,non spécialisé
2017,937,Environnement,65734,Communes et structures intercommunales,9375,Politique de l'énergie,fonctionnement,réel,dépense,130174,75000.0,75000,75000,non spécialisé
2017,937,Environnement,65734,Communes et structures intercommunales,9376,Patrimoine naturel,fonctionnement,réel,dépense,0,104700.0,104700,104700,non spécialisé
2017,937,Environnement,65735,"Autres groupements de collectivités, collectivités à statut particulier et EPL",9371,Actions transversales,fonctionnement,réel,dépense,560776,664966.0,664966,664966,non spécialisé
2017,937,Environnement,65735,"Autres groupements de collectivités, collectivités à statut particulier et EPL",9375,Politique de l'énergie,fonctionnement,réel,dépense,75258,0.0,0,0,non spécialisé
2017,937,Environnement,65735,"Autres groupements de collectivités, collectivités à statut particulier et EPL",9376,Patrimoine naturel,fonctionnement,réel,dépense,0,80000.0,80000,80000,non spécialisé
2017,937,Environnement,65738,Organismes publics divers,9371,Actions transversales,fonctionnement,réel,dépense,87122,239953.0,239953,239953,non spécialisé
2017,937,Environnement,65738,Organismes publics divers,9374,Politique de l'eau,fonctionnement,réel,dépense,119908,246000.0,246000,246000,non spécialisé
2017,937,Environnement,65738,Organismes publics divers,9375,Politique de l'énergie,fonctionnement,réel,dépense,16320,14500.0,14500,14500,non spécialisé
2017,937,Environnement,65738,Organismes publics divers,9376,Patrimoine naturel,fonctionnement,réel,dépense,57250,118524.0,118524,118524,non spécialisé
2017,937,Environnement,6574,Subventions de fonctionnement aux personnes de droit privé,9371,Actions transversales,fonctionnement,réel,dépense,538345,464157.0,464157,464157,non spécialisé
2017,937,Environnement,6574,Subventions de fonctionnement aux personnes de droit privé,9372,Actions en matière des déchets,fonctionnement,réel,dépense,0,100000.0,100000,100000,non spécialisé
2017,937,Environnement,6574,Subventions de fonctionnement aux personnes de droit privé,9375,Politique de l'énergie,fonctionnement,réel,dépense,936966,933491.0,933491,933491,non spécialisé
2017,937,Environnement,6574,Subventions de fonctionnement aux personnes de droit privé,9376,Patrimoine naturel,fonctionnement,réel,dépense,1397319,800858.0,800858,800858,non spécialisé
2017,938,Transports,611,Contrats de prestations de services,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,3555401,0.0,0,0,non spécialisé
2017,938,Transports,611,Contrats de prestations de services,93885,Liaisons multimodales,fonctionnement,réel,dépense,30490,0.0,0,0,non spécialisé
2017,938,Transports,611,Contrats de prestations de services,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,499421,4546793.0,4546793,4546793,non spécialisé
2017,938,Transports,6226,Honoraires,93886,Infrastructures portuaires et aéroportuaires,fonctionnement,réel,dépense,4792,0.0,0,0,non spécialisé
2017,938,Transports,6231,Annonces et insertions,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,3348,0.0,0,0,non spécialisé
2017,938,Transports,6231,Annonces et insertions,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,2808,0.0,0,0,non spécialisé
2017,938,Transports,6331,Versement de transport,9380,Services communs,fonctionnement,réel,dépense,6818,600.0,600,600,non spécialisé
2017,938,Transports,6332,Cotisations versées au F.N.A.L.,9380,Services communs,fonctionnement,réel,dépense,2185,100.0,100,100,non spécialisé
2017,938,Transports,6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,9380,Services communs,fonctionnement,réel,dépense,3934,100.0,100,100,non spécialisé
2017,938,Transports,63512,Taxes foncières,93886,Infrastructures portuaires et aéroportuaires,fonctionnement,réel,dépense,251714,255000.0,255000,255000,non spécialisé
2017,938,Transports,64111,Rémunération principale,9380,Services communs,fonctionnement,réel,dépense,396720,815860.0,815860,815860,non spécialisé
2017,938,Transports,64112,"NBI, supplément familial de traitement et indemnité de résidence",9380,Services communs,fonctionnement,réel,dépense,9838,0.0,0,0,non spécialisé
2017,938,Transports,64118,Autres indemnités,9380,Services communs,fonctionnement,réel,dépense,110808,0.0,0,0,non spécialisé
2017,938,Transports,64131,Rémunérations,9380,Services communs,fonctionnement,réel,dépense,42490,9000.0,9000,9000,non spécialisé
2017,938,Transports,64132,Supplément familial de traitement et indemnité de résidence,9380,Services communs,fonctionnement,réel,dépense,718,100.0,100,100,non spécialisé
2017,938,Transports,64138,Primes et autres indemnités,9380,Services communs,fonctionnement,réel,dépense,22,100.0,100,100,non spécialisé
2017,938,Transports,6451,Cotisations à l'U.R.S.S.A.F.,9380,Services communs,fonctionnement,réel,dépense,80665,2900.0,2900,2900,non spécialisé
2017,938,Transports,6453,Cotisations aux caisses de retraites,9380,Services communs,fonctionnement,réel,dépense,130251,400.0,400,400,non spécialisé
2017,938,Transports,6454,Cotisations aux A.S.S.E.D.I.C.,9380,Services communs,fonctionnement,réel,dépense,2769,700.0,700,700,non spécialisé
2017,938,Transports,6478,Autres charges sociales diverses,9380,Services communs,fonctionnement,réel,dépense,5101,0.0,0,0,non spécialisé
2017,938,Transports,6488,Autres charges,9380,Services communs,fonctionnement,réel,dépense,497,0.0,0,0,non spécialisé
2017,938,Transports,65641,SNCF,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,2099683,1844000.0,1844000,1844000,non spécialisé
2017,938,Transports,65733,Départements,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,15682,0.0,0,0,non spécialisé
2017,938,Transports,65736,SPIC,93886,Infrastructures portuaires et aéroportuaires,fonctionnement,réel,dépense,1012465,1800000.0,1800000,1800000,non spécialisé
2017,939,Action économique,60611,Eau et assainissement,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,7149,4000.0,4000,4000,non spécialisé
2017,939,Action économique,60612,Energie - Electricité,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,55632,78000.0,78000,78000,non spécialisé
2017,939,Action économique,60621,Combustibles,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,0,200.0,200,200,non spécialisé
2017,939,Action économique,60622,Carburants,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,0,800.0,800,800,non spécialisé
2017,939,Action économique,60632,Fournitures de petit équipement,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,18426,50000.0,50000,50000,non spécialisé
2017,939,Action économique,6064,Fournitures administratives,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,0,2000.0,2000,2000,non spécialisé
2017,939,Action économique,611,Contrats de prestations de services,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,7652,4000.0,4000,4000,non spécialisé
2017,939,Action économique,611,Contrats de prestations de services,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,28878,0.0,0,0,non spécialisé
2017,939,Action économique,6132,Locations immobilières,9392,Recherche et innovation,fonctionnement,réel,dépense,1926,0.0,0,0,non spécialisé
2017,939,Action économique,61351,Matériel roulant,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,2040,42000.0,42000,42000,non spécialisé
2017,939,Action économique,61358,Autres,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,857,4000.0,4000,4000,non spécialisé
2017,939,Action économique,61521,Terrains,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,118650,110000.0,110000,110000,non spécialisé
2017,939,Action économique,615221,Bâtiments publics,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,62255,70000.0,70000,70000,non spécialisé
2017,939,Action économique,615231,Voiries,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,21258,72000.0,72000,72000,non spécialisé
2017,939,Action économique,615232,Réseaux,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,0,52000.0,52000,52000,non spécialisé
2017,939,Action économique,61551,Matériel roulant,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,598,0.0,0,0,non spécialisé
2017,939,Action économique,61558,Autres biens mobiliers,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,7415,130000.0,130000,130000,non spécialisé
2017,939,Action économique,6156,Maintenance,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,42306,0.0,0,0,non spécialisé
2017,939,Action économique,6156,Maintenance,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,0,20000.0,20000,20000,non spécialisé
2017,939,Action économique,6161,Multirisques,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,0,2000.0,2000,2000,non spécialisé
2017,939,Action économique,617,Etudes et recherches,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,1314,0.0,0,0,non spécialisé
2017,939,Action économique,617,Etudes et recherches,9392,Recherche et innovation,fonctionnement,réel,dépense,0,96000.0,96000,96000,non spécialisé
2017,939,Action économique,617,Etudes et recherches,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,67817,50000.0,50000,50000,non spécialisé
2017,939,Action économique,617,Etudes et recherches,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,145080,211000.0,211000,211000,non spécialisé
2017,939,Action économique,6185,Frais de colloques et de séminaires,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,980,0.0,0,0,non spécialisé
2017,939,Action économique,6188,Autres frais divers,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,76840,6000.0,6000,6000,non spécialisé
2017,939,Action économique,6226,Honoraires,9392,Recherche et innovation,fonctionnement,réel,dépense,42,0.0,0,0,non spécialisé
2017,939,Action économique,6226,Honoraires,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,3396,0.0,0,0,non spécialisé
2017,939,Action économique,6228,Divers,9392,Recherche et innovation,fonctionnement,réel,dépense,169987,200000.0,200000,200000,non spécialisé
2017,939,Action économique,6231,Annonces et insertions,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,2052,900.0,900,900,non spécialisé
2017,939,Action économique,6231,Annonces et insertions,9392,Recherche et innovation,fonctionnement,réel,dépense,216,0.0,0,0,non spécialisé
2017,939,Action économique,6231,Annonces et insertions,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,1080,0.0,0,0,non spécialisé
2017,939,Action économique,6231,Annonces et insertions,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,324,0.0,0,0,non spécialisé
2017,939,Action économique,6233,Foires et expositions,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,29665,0.0,0,0,non spécialisé
2017,939,Action économique,6233,Foires et expositions,9393,"Agriculture, pêche, agro-industrie",fonctionnement,réel,dépense,9066,220000.0,220000,220000,non spécialisé
2017,939,Action économique,6234,Réceptions,9392,Recherche et innovation,fonctionnement,réel,dépense,500,0.0,0,0,non spécialisé
2017,939,Action économique,6238,Divers,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,143,0.0,0,0,non spécialisé
2017,939,Action économique,6238,Divers,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,330000,0.0,0,0,non spécialisé
2017,939,Action économique,6262,Frais de télécommunications,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,147,22000.0,22000,22000,non spécialisé
2017,939,Action économique,6282,Frais de gardiennage,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,117408,228000.0,228000,228000,non spécialisé
2017,939,Action économique,6283,Frais de nettoyage des locaux,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,37288,48000.0,48000,48000,non spécialisé
2017,939,Action économique,63512,Taxes foncières,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,9936,0.0,0,0,non spécialisé
2017,939,Action économique,6561,Organismes de regroupement (syndicats mixtes et ententes),9395,Tourisme et thermalisme,fonctionnement,réel,dépense,0,1755580.0,1755580,1755580,non spécialisé
2017,939,Action économique,6568,Autres participations,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,43000,0.0,0,0,non spécialisé
2017,939,Action économique,6568,Autres participations,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,0,35000.0,35000,35000,non spécialisé
2017,939,Action économique,65734,Communes et structures intercommunales,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,27483,0.0,0,0,non spécialisé
2017,939,Action économique,65734,Communes et structures intercommunales,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,86207,0.0,0,0,non spécialisé
2017,939,Action économique,65735,"Autres groupements de collectivités, collectivités à statut particulier et EPL",9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,22250,0.0,0,0,non spécialisé
2017,939,Action économique,65735,"Autres groupements de collectivités, collectivités à statut particulier et EPL",9395,Tourisme et thermalisme,fonctionnement,réel,dépense,1976193,0.0,0,0,non spécialisé
2017,939,Action économique,65738,Organismes publics divers,9392,Recherche et innovation,fonctionnement,réel,dépense,2145656,2036832.0,2036832,2036832,non spécialisé
2017,939,Action économique,65738,Organismes publics divers,9393,"Agriculture, pêche, agro-industrie",fonctionnement,réel,dépense,224892,210000.0,210000,210000,non spécialisé
